LSI,LAHERIA SARAI,1,"STATION RD, KABIPUR, LAHERIASARAI, DARBHANGA, 846001,BIHAR"
ABFC,AMBARI FALAKATA,2,"WAY TO HAAT BAZAR, AMBARI, BUSINESS COLONY, AMBARI , DIST - JALPAIGURI 735201,WEST BENGAL"
BLK,BELAKOBA,2,"BELAKOBA MAIN ROAD , BELAKOBA , DIST - JALPAIGURI,WEST BENGAL"
RQJ,RANINAGAR JALPAIGURI JUNCTION,3,"DISTRICT INDUSTRIAL GROWTH CENTRE, RANINAGAR, JALPAIGURI,WEST BENGAL"
MOP,MOHITNAGAR,1,"SILIGURI ROAD (STATE HIGHWAY 12A), JALPAIGURI TOWN , DIST - JALPAIGURI - 735102,WEST BENGAL"
JPG,JALPAIGURI,2,"STATION FEEDER ROAD, NEAR CIRCUIT BENCH, JALPAIGURI TOWN , TEL: 03561-230049, DIST -JALPAIGURI 735101,WEST BENGAL"
HDB,HALDIBARI,2,"STATION ROAD, HALDIBARI, DIST - COOCHBEHAR - 735122,WEST BENGAL"
SGUT,SILIGURI TOWN,2,"BAGHAJATIN RD, SILIGURI , DIST - DARJEELING,WEST BENGAL"
SN,SUKNA,1,"HILL CART ROAD , SUKNA , DIST - DARJEELING,WEST BENGAL"
RTG,RANGTONG,1,"HILL CART ROAD, CART ROAD,WEST BENGAL"
TDH,TINDHARIA,2,"HILL CART ROAD, CART ROAD,WEST BENGAL"
GBE,GAYABARI,1,"HILL CART ROAD, CART ROAD,WEST BENGAL"
MHN,MAHANADI,2,"PANKHABARI RD , KURSEONG , DIST - DARJEELING,WEST BENGAL"
KGN,KURSEONG,2,"HILL CART RD, KURSEONG , DIST - DARJEELING,WEST BENGAL"
TUNG,TUNG,2,"NH 55,WEST BENGAL"
SAD,SONADA,2,"NH 55, SONADA,WEST BENGAL"
GHUM,GHOOM,2,"HILL CART ROAD, GHOOM, DARJEELING,WEST BENGAL"
DJ,DARJEELING,3,"HILL CART ROAD, LIMBUGAON, DARJEELING,WEST BENGAL"
MNV,MUNGAOLI,2,"ASHOKNAGAR,MADHYA PRADESH"
ASKN,ASHOK NAGAR,2,"OFFICER COLONY RD, ASHOKNAGAR,MADHYA PRADESH"
CAG,CHHABRA GUGOR,2,"BARAN,RAJASTHAN"
BAZ,BARAN,2,"NATIONAL HIGHWAY 76, BARAN,RAJASTHAN"
CKB,CHAUTH KA BARWARA,2,"SAWAI MADHOPUR,RAJASTHAN"
ISA,ISARDA,1,"MDR 111,RAJASTHAN"
BNLW,BANSTHALI NIWAI,2,"BANASTHALI NEWAI, MAHARAJPURA,RAJASTHAN"
NRL,NERAL JUNCTION,3,"JN. PT MAE/KYN/PUNE, NEAR MAHESH TALKIES, OLD MARKET RD, NERAL-410101 DIST. RAIGAD,MAHARASHTRA"
KAD,KHANDALA,3,"AMBIENCE VILLA RD, KHANDALA 410301,MAHARASHTRA"
TGN,TALEGAON,2,"TEL: 02114-222300, TALEGAON DABHADE 410501,MAHARASHTRA"
KK,KHADKI,3,"NH-4, KHADKI, PUNE 411003,MAHARASHTRA"
CHH,CHAUKHANDI,1,"TELARI, DIST-VARANASI,221405,UTTAR PRADESH"
SWPR,SEWAPURI,2,"STATE HIGHWAY 87,UTTAR PRADESH"
PRF,PARSIPUR,2,"CHAURI, DISTRICT BHADOHI,UTTAR PRADESH"
MOF,MONDH,2,"STATION ROAD, CHAKDUKHARAN, UTTAR PRADESH 221406,UTTAR PRADESH"
NBP,NIBHAPUR,1,"THAKUR RD, DISTT. JAUNPUR,UTTAR PRADESH"
SWS,SUWANSA,2,"DISTT. PRATAPGARH,UTTAR PRADESH"
GRX,GAURA,2,"DISTT. PRATAPGARH,UTTAR PRADESH"
DND,DANDUPUR,1,"DELHUPUR, DISTT. PRATAPGARH,UTTAR PRADESH"
MLD,MALIHABAD,2,"NATIONAL HIGHWAY 25A, MALIHABAD,UTTAR PRADESH"
BGH,BAGHAULI,2,"SHARDA NEHAR,UTTAR PRADESH"
MIL,MILAK,1,"NH 24, MILAK,UTTAR PRADESH"
KNT,KANTH,2,"SH 49, KANTH,UTTAR PRADESH"
BEK,BUNDKI,1,"NAGINA,UTTAR PRADESH"
CNK,CHANDOK,2,"CHANDOK,UTTAR PRADESH"
BLW,BALAWALI,2,"NATIONAL HIGHWAY 119,UTTAR PRADESH"
RSI,RAISI,2,"MDR 6W, NETWALA SAIDABAD, LAKSAR 247671,UTTARAKHAND"
ATMO,AITHAL,1,"BAGHWANPUR HARIDWAR RD,UTTARAKHAND"
JWP,JWALAPUR,3,"11 NANDPURI, NATIONAL HIGHWAY 58, NANDPURI, JWALAPUR, HARIDWAR,UTTARAKHAND"
RWL,RAIWALA JUNCTION,2,"NH 58,DEHRADUN- HARIDWAR, JUNCTION POINT, RISHIKESH,UTTARAKHAND"
DWO,DOIWALA,1,"DEHRADUN,UTTARAKHAND"
DDN,DEHRADUN,4,"RAILWAY COLONY RD, GOVIND NAGAR, DEHRADUN,UTTARAKHAND"
PLS,PIPALSANA,1,"STATE HIGHWAY 49,UTTAR PRADESH"
RHN,ROSHANPUR,1,"MDR 65W, TANDA,UTTAR PRADESH"
ALJ,ALIGANJ,1,"INDUSTRIAL ESTATE ROAD, MAHUAKHERAGANJ,UTTARAKHAND"
KPV,KASHIPUR JUNCTION,3,"JUNCTION POINT- MORADABAD/RAMNAGAR/LALKUAN STATION ROAD KASHIPUR,UTTARAKHAND"
GWS,GAUSHALA,2,"NATIONAL HIGHWAY 121,UTTARAKHAND"
PRM,PIRUMADARA,2,"RAM NAGAR, NAINITAL DISTRICT,UTTARAKHAND"
RMR,RAMNAGAR,2,"NATIONAL HIGHWAY 121, RAMNAGAR,UTTARAKHAND"
MLZ,MALARNA,2,"SAWAI MADHOPUR,RAJASTHAN"
KLRS,KOLARAS,1,"SHIVPURI,MADHYA PRADESH"
DS,DASNA,3,"HAPUR RD,UTTAR PRADESH"
VVB,VIVEK VIHAR,2,"JHILMIL INDUSTRIAL AREA,DELHI NCT"
PBR,PORBANDAR,2,"UGANDA RD, PORBANDAR,GUJARAT"
WSJ,WANSJALIYA,2,"TARSAI - VANSJALIYA, VANSJALIYA, PIN - 360531,GUJARAT"
LPJ,LALPUR JAM,1,"LALPUR BYPASS, LALPUR,GUJARAT"
JAM,JAMNAGAR,3,"JUNCTION POINT - RJT/HAPA/PBR, JAMNAGAR,GUJARAT"
HAPA,HAPA,3,"JAMNAGAR,GUJARAT"
WKR,WANKANER JUNCTION,4,"STATE HIGHWAY 113, WANKANER,GUJARAT"
SEU,SENDRA,1,"NH 14, SABALPURA, SENDRA, 306102,RAJASTHAN"
LS,LASALGAON,3,"SH 7, LASALGAON,MAHARASHTRA"
RGO,ROTEGAON,2,"TQ. VAIJAPUR, DIST. AURANGABAD,MAHARASHTRA"
LSR,LASUR,2,"AURANGABAD,MAHARASHTRA"
AWB,AURANGABAD,5,"STATION RD, PADAMPURA, AURANGABAD 431005,MAHARASHTRA"
J,JALNA,3,"LOKHANDI POOL ROAD, JALNA,MAHARASHTRA"
PTU,PARTUR,2,"TQ. PARTUR, DIST.JALNA,MAHARASHTRA"
SELU,SELU,2,"PARBHANI,MAHARASHTRA"
MVO,MANWATH ROAD,2,"TQ. PATHARI, DIST.PARBHANI,MAHARASHTRA"
PBN,PARBHANI JUNCTION,3,"JN. PT. PAU/PRLI/AWB , NH222 JINTUR ROAD, NEAR DISTRICT COURT, PARBHANI 431401,MAHARASHTRA"
PAU,PURNA JUNCTION,4,"JN PT-MUE/AK/PBN ,STATE HIGHWAY 148, PURNA,MAHARASHTRA"
NED,HAZUR SAHIB NANDED,4,"RAILWAY STATION RD, HARSH NAGAR, NANDED, 431601,MAHARASHTRA"
MUE,MUDKHED JUNCTION,4,"JN PT-PAU/MJRI/NZB ,MSH3, MUDKHED,MAHARASHTRA"
UMRI,UMRI,1,"HUZUR SAHIB NANDED,MAHARASHTRA"
DAB,DHARMABAD,2,"SEERAM RD, DEGAON,MAHARASHTRA"
BSX,BASAR,2,"BASAR, DIST ADILABAD,TELANGANA"
NZB,NIZAMABAD JUNCTION,3,"JN PT-SC/PDPL/JKM,MUE. NH 16, STATION ROAD, NIZAMABAD,TELANGANA"
KMC,KAMAREDDI,3,"STATION RD, KAMAREDDI, NIZAMABAD DIST.,TELANGANA"
AKE,AKANAPET,1,"RAMAYAMPET - MEDAK ROAD, MEDAK DISTRICT.,TELANGANA"
MZL,MIRZAPALLI,1,"MEDAK DIST.,TELANGANA"
BMO,BOLARUM,3,"BOLARUM, SECUNDERABAD,TELANGANA"
ANK,ANKAI,3,"SH-10, ANKAI, TAL. YEOLA, DIST. NASHIK,MAHARASHTRA"
YL,YEOLA,2,"SH 10, YEOLA,MAHARASHTRA"
SNVR,SANVATSAR,2,"NAGPUR-AURANGABAD-MUMBAI HIGHWAY,MAHARASHTRA"
KNGN,KANHEGAON,2,"KANHEGAON, AHMADNAGAR,MAHARASHTRA"
PB,PUNTAMBA JUNCTION,2,"JN. PT. SNSI/MMR/DD, PUNTAMBA,MAHARASHTRA"
CIT,CHITALI,1,"CHITALI, AHMADNAGAR,MAHARASHTRA"
NPW,NIPANI VADGAON,2,"NIPANI VADGAON, CHITALI,MAHARASHTRA"
PDGN,PADHEGAON,1,"PADHEGAON, BELAPUR,MAHARASHTRA"
TKI,TAKLI,2,"BADNERA,MAHARASHTRA"
RRI,RAHURI,2,"RAHURI, AHMADNAGAR,MAHARASHTRA"
VBR,VAMBORI,1,"VAMBORI, AHMADNAGAR,MAHARASHTRA"
VL,VILAD,1,"VILAD, AHMADNAGAR,MAHARASHTRA"
AKR,AKOLNER,1,"AKOLNER, AHMADNAGAR,MAHARASHTRA"
SRL,SAROLA,2,"SAROLA, AHMADNAGAR,MAHARASHTRA"
RNJD,RANJANGAON ROAD,1,"RANJANGAON, DIST. PUNE,MAHARASHTRA"
VPR,VISAPUR,2,"VISAPUR, AHMADNAGAR,MAHARASHTRA"
BWD,BELWANDI,2,"SH50, BELVANDI,AHMADNAGAR,MAHARASHTRA"
SGND,SHRIGONDA ROAD,2,"SHRIGONDA, AHMADNAGAR,MAHARASHTRA"
KSTH,KASHTI,1,"KASHTI, DAUND,MAHARASHTRA"
YLG,YALVIGI,2,"STATE HIGHWAY 6, YALVIGI,KARNATAKA"
KJG,KARAJGI,2,"HAVERI,KARNATAKA"
BYD,BYADGI,2,"NATIONAL HIGHWAY 4, HAVERI DISTRICT,KARNATAKA"
JRU,CHIKJAJUR JUNCTION,3,"JN POINT BAY/UBL/ASK STATE HIGHWAY 47, CHIKKAJAJUR,KARNATAKA"
HAS,HASSAN JUNCTION,3,"JN PT: ASK/MYS/MAJN/SBGA, BANGALORE MANGALORE RD, HASSAN,KARNATAKA"
HLN,HOLE NARSIPUR,1,"HASSAN-MYSORE ROAD, HOLENARASIPUR TALUK, HOLENARASIPUR.,KARNATAKA"
MGF,MANDAGERE,2,"KRISHNARAJAPETE TALUK, MANDYA DISTRICT,KARNATAKA"
KRNR,KRISHNARAJANAGARA,2,"MYSORE - HASSAN RD, KRISHNARAJANAGARA-571602,KARNATAKA"
PLJE,PHULWARTANR,2,"NH 32, PHULWARTANR,JHARKHAND"
KTH,KATRASGARH,2,"GASLITAND COLLIERY BYPASS, SIJUA, KATRASGARH,JHARKHAND"
NSL,NAGARSOL,2,"NAGARSOL, TAL. YEOLA, DIST. NASHIK,MAHARASHTRA"
TR,TARUR,1,"TQ. YEOLA, DIST. NASHIK.,MAHARASHTRA"
PSD,PARSODA,1,"TQ. VAIJAPUR, DIST. AURANGABAD.,MAHARASHTRA"
POZ,POTUL,1,"TQ. GANGAPUR, DIST. AURANGABAD 431002,MAHARASHTRA"
DLB,DAULATABAD,1,"DAULATABAD,MAHARASHTRA"
BDU,BADNAPUR,2,"TQ. BADANAPUR, DIST. JALNA,MAHARASHTRA"
KEK,KARKHELI,1,"NANDED - NIZAMABAD RD, BILOLI,MAHARASHTRA"
CNT,CONTAI ROAD,3,"ODISHA TANK ROAD, BELDA, DIST - PASCHIM MEDINIPUR,WEST BENGAL"
JER,JALESWAR,4,"NH 60, JALESWAR STATION, JALESWAR - 756032,ODISHA"
SRC,SANTRAGACHI JUNCTION,6,"KONA EXPRESSWAY ( NH 117), SANTRAGACHI , DIST: HOWRAH - 711104,WEST BENGAL"
TMZ,TAMLUK,3,"STATION ROAD , TAMLUK , NEAR PURBA MEDINIPUR ZILLA PARISAD , DIST - PURBA MEDINIPUR -721636,WEST BENGAL"
KATI,KANTHI P HALT,2,"CONTAI BYPASS RD, KANTHI (CONTAI), DIST- PURBA MEDINIPUR,WEST BENGAL"
RMRB,RAMNAGAR BENGAL,2,"NH 116B , RAMNAGAR , DIST - PURBA MEDINIPUR,WEST BENGAL"
DGHA,DIGHA,3,"DIGHA - CHANDANESWAR ROAD (NATIONAL HIGHWAY 116B), NEAR NEW DIGHA SEA BEACH, DIST - PURBA MEDINIPUR - 721428,WEST BENGAL"
HZD,HAZARIBAGH ROAD,4,"06557-235774, HAZARIBAGH,JHARKHAND"
PSB,PARSABAD,4,"NATIONAL HIGHWAY 2,JHARKHAND"
PRP,PAHARPUR,4,"GAYA,BIHAR"
TKN,TANKUPPA,2,"STATE HIGHWAY 70,BIHAR"
GRRU,GURARU,2,"STATE HIGHWAY 69, STATION RD, GURARU, 824118,BIHAR"
RFJ,RAFIGANJ,4,"RAFIGANJ MAIN ROAD, RAFIGANJ,BIHAR"
JHN,JAKHIM,3,"BEL RD,BIHAR"
SEB,SON NAGAR JUNCTION,4,"BARUN -DAUDNAGAR RD, SON NAGAR,PIN:824112,BIHAR"
KTQ,KUDRA,2,"NH 2, KUDRA PARSATHUA ROAD, KUDRA, DISTT. - KAIMUR (BHABUA), 821101,BIHAR"
DGO,DURGAUTI,2,"DISTT KAIMUR,BIHAR"
KMS,KARAMNASA,4,"NATIONAL HIGHWAY-2, KESHOPUR, BHABHUA,821105,UTTAR PRADESH"
SYJ,SAIDRAJA,5,"SAIYEDRAJA,UTTAR PRADESH"
CDMR,CHANDAULI MAJHWAR,5,"NH 2, DANPUR, CHANDAULI, 232104,UTTAR PRADESH"
JNU,JAUNPUR JUNCTION,5,"JN. PT. SHG/ZBD/ARJ, STATION RD, JAUNPUR,UTTAR PRADESH"
KS,KHETA SARAI,1,"STATION RD, KHETA SARAI,UTTAR PRADESH"
SHG,SHAHGANJ JUNCTION,4,"JN. PT. JNU/AMH/ABP, NAWAB YOUSUF RD, SHAHGANJ,223101,UTTAR PRADESH"
ABP,AKBARPUR JUNCTION,3,"AKBARPUR RAILWAY STATION, STATE HIGHWAY 5, AKBARPUR,UTTAR PRADESH"
GGJ,GOSHAINGANJ,2,"GOSHAINGANJ RAILWAY STATION, GOSAINGANJ AMSIN RD, GOSHAINGANJ,UTTAR PRADESH"
AY,AYODHYA JUNCTION,3,"STATE HIGHWAY 9, AYODHYA,UTTAR PRADESH"
ACND,ACHARYA NARENDRA DEV NAGAR,2,"FATEHGANJ TO DEVKALI RD, FAIZABAD,UTTAR PRADESH"
SLW,SOHWAL,2,"FAIZABAD RD,UTTAR PRADESH"
RDL,RUDAULI,2,"SH 31, RUDAULI DIST-FAIZABAD,UTTAR PRADESH"
DYD,DARYABAD,2,"FAIZABAD RD,UTTAR PRADESH"
SGJ,SAFDARGANJ,2,"FAIZABAD RD,UTTAR PRADESH"
SNX,SANEH ROAD,2,"SANEH ROAD,UTTAR PRADESH"
KTW,KOTDWAR,1,"NH 119, KOTDWAR,UTTARAKHAND"
KEA,KATRA UP,1,"NH 28,KATRA,DIST GONDA,UTTAR PRADESH"
OKHA,OKHA,3,"JUNI BAZAAR LN, OKHA,GUJARAT"
DWK,DWARKA,2,"KHAMBHALIA-DWARKA (SH 6), DWARKA,GUJARAT"
KMBL,KHAMBHALIA,2,"KHAMBHALIA,GUJARAT"
BCK,BALICHAK,5,"BALICHAK, DEBRA, DIST - PASCHIM MEDINIPUR,WEST BENGAL"
BTS,BASTA,3,"STATION ROAD, BASTA, DIST - BALASORE 756029,ODISHA"
MKO,MARKONA,3,"STATION ROAD, GAUDADIA, DIST - BALASORE 756126,ODISHA"
BTV,BAITARANI ROAD,4,"LEVEL CROSSING ROAD, BAITARANI,ODISHA"
KRIH,KORAI HALT,2,"JAJAPUR,ODISHA"
DNM,DHANMANDAL,3,"CHANDHIKHOL ROAD, NEAR NH5,ODISHA"
BRAG,BARANG,3,"BHUBANESWAR ROAD , NEAR NANDAN KANAN , BARANG , DIST - CUTTACK,ODISHA"
NKP,NIRAKARPUR,4,"NEW JAGANNATH RD, NIRAKARPUR,ODISHA"
CLKA,CHILKA,3,"CHILKA, BARKUL,ODISHA"
IPM,ICHCHAPURAM,2,"ICHCHAPURAM,ANDHRA PRADESH"
SPT,SOMPETA,4,"NATIONAL HIGHWAY 5, KANCHILI,ANDHRA PRADESH"
NWP,NAUPADA JUNCTION,2,"NUAPADA . PH.NO. 08945-249728,ANDHRA PRADESH"
CPP,CHIPURUPALLE,2,"CHEEPURUPALLI,ANDHRA PRADESH"
KKW,KANKAVALI,2,"KANAK NAGAR, TEL: 02367-232243, KANKAVLI - 416602,MAHARASHTRA"
THVM,THIVIM,2,"OFF SH-1 (MAPUSA - BICHOLIM ROAD) TEL: 0832-2298682, THIVIM BARDEZ ,NORTH GOA- 403502,GOA"
KAWR,KARWAR,2,"STATE HIGHWAY 6, SHIRWAD, TEL: 08382-282370, KARWAR,KARNATAKA"
GOK,GOKARNA ROAD,2,"MADANGERI, TEL: 08386-279487, UTTARA KANNADA,KARNATAKA"
KT,KUMTA,2,"NH 66, KOCHI-PANVEL RD, KUMTA - 581362 TEL : 08386-223820,KARNATAKA"
HNA,HONNAVAR,2,"NH 66, KARKI, TEL: 08387-236189, HONNAVAR, UTTARA KANNADA DIST,KARNATAKA"
BTJL,BHATKAL,2,"OFF KANYAKUMARI-PANVEL RD, TEL: 08385-223791, BHATKAL - 581320,KARNATAKA"
BYNR,BYNDOOR MOOKAMBIKA ROAD,1,"TEL: 919686683919, NH66, BAINDUR, UDUPI DIST. 576214,KARNATAKA"
KUDA,KUNDAPURA,2,"RAILWAY STATION RD, SATWADI, MOODALKATTE,TEL: 08254-237365, KUNDAPURA - 576211,KARNATAKA"
MULK,MULKI,2,"SH 70, TEL: 0824-2290838, MULKI,KARNATAKA"
SL,SURATHKAL,1,"RAILWAY STATION ROAD, KADAMBODI, TEL: 0824-2475938, SURATHKAL,KARNATAKA"
MAKM,MARARIKKULAM,1,"MARRARIKULAM TEMPLE RD, MARARIKULAM,KERALA"
CTO,CHITTOOR,3,"NATIONAL HIGHWAY 18, THOTAPALYAM, CHITTOOR, 517001.,ANDHRA PRADESH"
TPH,TINPAHAR JUNCTION,4,"DIST : SAHIBGANJ,JHARKHAND"
PPT,PIRPAINTI,2,"SIARMARI BAZAAR, BHAGALPUR,BIHAR"
SBO,SABAUR,3,"SABOUR,BIHAR"
KRJ,KHURJA JUNCTION,4,"MAINA MOJPUR,BULANDSHAHR,PIN:203132,UTTAR PRADESH"
BIM,BILIMORA JUNCTION,5,"JN. PT. ST/BL/WGI, STATE HIGHWAY 15, BILIMORA,GUJARAT"
AML,AMALSAD,3,"TOWER RD, AMALSAD,GUJARAT"
MRL,MAROLI,3,"RAJA RD, MAROLI,GUJARAT"
SCH,SACHIN,3,"KANSAD ROAD SACHIN,GUJARAT"
GKH,GUSKARA,2,"STATION ROAD, GUSKARA, DIST - BARDHAMAN,WEST BENGAL"
PNE,PRANTIK,3,"PRANTIK , BOLPUR , DIST - BIRBHUM,WEST BENGAL"
AMP,AHMADPUR JUNCTION,3,"SUIRI ROAD , AHMEDPUR , DIST - BIRBHUM,WEST BENGAL"
MLV,MALLARPUR,3,"NH 60 ( SURI ROAD ) , P.S. - MAYURESWAR , DIST - BIRBHUM,WEST BENGAL"
NHT,NALHATI JUNCTION,4,"SH 7, NALHATI , DIST - BIRBHUM,WEST BENGAL"
MGAE,MORGRAM,2,"MORGRAM, SAGARDIGHI BLOCK, DIST - MURSHIDABAD,WEST BENGAL"
AZ,AZIMGANJ JUNCTION,4,"POLICE STATION RD, 742104 , DIST - MURSHIDABAD,WEST BENGAL"
CNO,CANACONA,2,"PH:-0832-2643644, NH 66, KARWAR - MADGAON HIGHWAY CHAUDI CANACONA SOUTH GOA, GOA - 403702,GOA"
SWV,SAWANTWADI ROAD,3,"SH-123, TEL 02363-258315, SAWANTWADI 416510, DIST. SINDHUDURG,MAHARASHTRA"
CHI,CHIPLUN,2,"WALOPE, KONKAN RAILWAY STAFF COLONY,TEL: 02355-256376,CHIPLUN,PIN:415605,MAHARASHTRA"
TET,TETULMARI,2,"SUBHASH CHOWK, TETULMARI, PO :- SIJUA, DHANBAD-828121,JHARKHAND"
JHD,JEHANABAD,3,"06114-223064, NH 110, JEHANABAD,BIHAR"
TEA,TAREGNA,2,"NH 83, MASAURHI, BIHAR - 804452,BIHAR"
BNXR,BIDHAN NAGAR ROAD,4,"BIDHAN NAGAR RD, ULTADANGA, KOLKATA PH:033-23557119,WEST BENGAL"
HYT,HAIAGHAT,1,"ASHOK PAPER MILLS ROAD, HAIAGHAT , DIST- DARBHANGA , PIN - 846002,BIHAR"
SKI,SAKRI JUNCTION,5,"MADHUBANI,BIHAR"
MBI,MADHUBANI,3,"SH 52, MADHUBANI,BIHAR"
JYG,JAYNAGAR,3,"06246-222032, DISTT: MADHUBANI,BIHAR"
CCK,CHICHAKI,4,"NATIONAL HIGHWAY 2,JHARKHAND"
MIH,MIHRAWAN,1,"STATE HIGHWAY 5, CHAK BHAVANI SHANKER,UTTAR PRADESH 222139,UTTAR PRADESH"
BWI,BILWAI,1,"BILWAI, MDR 69E, BILWAI,UTTAR PRADESH"
BLG,BILHAR GHAT,2,"NAWAB YOUSUF RD,UTTAR PRADESH"
PTH,PATRANGA,2,"FAIZABAD RD,UTTAR PRADESH"
BZG,BILGA,2,"KHELA BILGA ROAD, BILGA,PUNJAB"
NRM,NURMAHAL,2,"PHILUR NURMAHAL RD,PUNJAB"
NRO,NAKODAR JUNCTION,2,"LNK/PHR/JUC JUNCTION POINT, BYPASS ROAD, RISHI NAGAR, NAKODAR,PUNJAB"
MQS,MALSIAN SHAHKOT,2,"SHAHKOT-MOGA RD,PUNJAB"
MZM,MUAZZAMPUR NARAYAN JUNCTION,3,"JUNCTION POINT - NBD/LRJ/BJO,UTTAR PRADESH"
BJO,BIJNOR,3,"NATIONAL HIGHWAY 119, BIJNOR,UTTAR PRADESH"
HLDR,HALDAUR,2,"STATE HIGHWAY 76,UTTAR PRADESH"
CPS,CHANDPUR SIAU,2,"STATION ROAD,CHANDPUR-246725,UTTAR PRADESH"
MNDR,MANDI DHANAURA,1,", JYOTIBA PHULE NAGAR,UTTAR PRADESH"
AMH,AZAMGARH,2,"SH 73, MUSAPUR, PALHANI, AZAMGARH,UTTAR PRADESH"
RMT,RAMGARH CANTT.,2,"NATIONAL HIGHWAY 33, RAMGARH DISTRICT,JHARKHAND"
PTRU,PATRATU,3,"DISTT: RAMGARH,JHARKHAND"
KLRE,KHALARI,3,"SH 7, KHALARI RAILWAY STATION, KHALARI, 829205,JHARKHAND"
TORI,TORI,3,"NATIONAL HIGHWAY 99, TORI, CHANDWA, 829203,JHARKHAND"
LTHR,LATEHAR,2,"NATIONAL HIGHWAY 75, LATEHAR, BAJKUM, 829207,JHARKHAND"
BRWD,BARWADIH JUNCTION,3,"BARWADIH, DIST LATEHAR, 822111,JHARKHAND"
URD,UNTARI ROAD,3,"PALAMU,JHARKHAND"
MDJ,MOHAMMAD GANJ,3,"PALAMU, JHARKHAND,JHARKHAND"
HDN,HAIDAR NAGAR,2,"PALAMU,JHARKHAND"
JPL,JAPLA,2,"SHIVPURI COLONY, JAPLA, DISTT. PALAMAU 822116,JHARKHAND"
NBG,NABINAGAR ROAD,2,"BARUN - NABINAGAR RD, DIGHI, DISTT AURANGABAD, 824303,BIHAR"
ANH,ANKORHA,3,"AURANGABAD,BIHAR"
SHC,SAHARSA JUNCTION,3,"SABZI MANDI ROAD,NEAR CHANDANI CHOWK,SAHARSA,BIHAR"
NKD,NEKONDA,2,"STATION RD, NEKKONDA. PH : 08718 - 221290, WARANGAL DIST.,TELANGANA"
AKN,AKBARNAGAR,3,"TILAKPUR,BIHAR"
DRH,DHARHARA,2,"DHARHARA RD, DHARHARA,BIHAR"
UREN,UREN,2,"UREN,BIHAR"
SRY,SIRARI,2,"STATE HIGHWAY 6,BIHAR"
SHK,SHEIKPURA,2,"06341-223243, SHEIKHPURA,BIHAR"
KSC,KASHI CHAK,2,"NALANDA,BIHAR"
WRS,WARIS ALEGANJ,2,"WARISALIGANJ,BIHAR"
NWD,NAWADAH,2,"06324-212412, STATION RD, NAWADA,BIHAR"
TIA,TILAIYA JUNCTION,3,"06324-263429, STATE HIGHWAY 8,BIHAR"
WZJ,WAZERGANJ,1,"0632-226898, GAYA,BIHAR"
KRMI,KARMALI,2,"TEL: 0832-2285798, KARMALI, TAL. TISWADI, NORTH GOA 403402,GOA"
PERN,PERNEM,2,"VIRNODA - NAGZOR, MALPE, PERNEM, NORTH GOA - 403512 TEL: 0832-2201283,GOA"
ROHA,ROHA,3,"VEER V D SAVARKAR RD, ROHA,MAHARASHTRA"
MAY,MARIAHU,1,"BABATPUR JAMALAPUR LINK RD, MARIAHU,UTTAR PRADESH"
KRND,KHORASON ROAD,2,"BELAHARI, UTTAR PRADESH 276304 ?,UTTAR PRADESH"
SMZ,SARAI MIR,2,"TOWA AHIRANA,UTTAR PRADESH"
MMA,MUHAMMADABAD,2,"MUHAMMADABAD GOHNA,276403,UTTAR PRADESH"
PDR,PAYAGPUR,1,"STATE HIGHWAY 30,UTTAR PRADESH"
BRK,BAHRAICH,2,"STATION RD, BAHRAICH,UTTAR PRADESH"
RS,RISIA,1,"RISIA DIST-BAHRAICH,UTTAR PRADESH"
NNP,NANPARA JUNCTION,1,"NH 28C, NANPARA,UTTAR PRADESH"
MIN,MIHINPURWA,1,"MIHINPURWA,UTTAR PRADESH"
BIC,BICHIA,1,"BICHIA RAILWAY STATION, BICHIA,UTTAR PRADESH"
TQN,TIKUNIA,1,"LAKHIMPUR KHERI,UTTAR PRADESH"
BXM,BELRAYAN,1,"LAMKI-TIKAPUR RD, TIKAPUR,UTTAR PRADESH"
PLK,PALIA KALAN,1,"MDR 6C, PALIA KALAN,UTTAR PRADESH"
BIK,BHIRA KHERI,1,"LAKHIMPUR KHERI,UTTAR PRADESH"
KCO,KACHHLA BRIDGE,1,"STATE HIGHWAY 33,UTTAR PRADESH"
SRN,SORON,2,"SH 33, SORON,UTTAR PRADESH"
MH,MARAHRA,2,"NH 82,BIHAR"
NBR,NAMBURU,2,"NH 5, NAMBURU,ANDHRA PRADESH"
MAG,MANGALAGIRI,4,"NIDAMARRU RD, COASTAL ANDHRA REGION, MANGALAGIRI,ANDHRA PRADESH"
RYP,RAYANAPADU,2,"RAYANAPAD STATION,ANDHRA PRADESH"
KI,KONDAPALLI,2,"NATIONAL HIGHWAY 221,RAYANAPADU ROAD, KONDAPALLI,ANDHRA PRADESH"
YP,ERRUPALEM,2,"TELLAPALEM, YERRUPALEM, KHAMMAM DIST.,TELANGANA"
BKL,BONA KALU,2,"BONA KALU STATION, BONAKALU, KHAMMAM DIST.,TELANGANA"
GLA,GARLA,2,"GARLA STATION, GARLA, KHAMMAM DIST.,TELANGANA"
MLY,MOULA ALI,2,"MAULA ALI, SECUNDERABAD,TELANGANA"
NNO,NANGLOI,2,"JJ COLONY NO 1,DELHI NCT"
MOG,MOHIUDDINNAGAR,2,"SAMASTIPUR,BIHAR"
PEP,PHEPHNA JUNCTION,1,"NH 19, FEFANA, UTTAR PRADESH 277503,UTTAR PRADESH"
